date,time,entidad,compra,venta
2026-05-17,2026-05-17T13:18:57Z,Cambio Extranjero,58.9,
2026-05-17,2026-05-17T13:18:57Z,Asociación Romana,58.6,
2026-05-17,2026-05-17T13:18:57Z,Panora Exchange,58.6,59.5
2026-05-17,2026-05-17T13:18:57Z,Moneycorps,58.5,59.6
2026-05-17,2026-05-17T13:18:57Z,RM,59,59.7
2026-05-17,2026-05-17T13:18:57Z,Taveras,59,59.8
2026-05-17,2026-05-17T13:18:57Z,Gamelin,59,60
2026-05-17,2026-05-17T13:18:57Z,SCT,58.8,60
2026-05-17,2026-05-17T13:18:57Z,Motor Crédito,58.65,60.5
2026-05-17,2026-05-17T13:18:57Z,Asociación Cibao de Ahorros y Préstamos,57.8,60.8
2026-05-17,2026-05-17T13:18:57Z,Banco BHD,57.1,60.8
2026-05-17,2026-05-17T13:18:57Z,Banco Lafise,57.3,60.8
2026-05-17,2026-05-17T13:18:57Z,Bonanza Banco,58.5,60.8
2026-05-17,2026-05-17T13:18:57Z,Banreservas,57.8,60.8
2026-05-17,2026-05-17T13:18:57Z,Banco Caribe,58,60.8
2026-05-17,2026-05-17T13:18:57Z,Abonap,57.809999999999995,60.839999999999996
2026-05-17,2026-05-17T13:18:57Z,Banco Unión,58.5,61
2026-05-17,2026-05-17T13:18:57Z,Asociación La Nacional de Ahorros y Préstamos,58,61
2026-05-17,2026-05-17T13:18:57Z,Banesco,58,61
2026-05-17,2026-05-17T13:18:57Z,Asociación Peravia de Ahorros y Préstamos,58,61
2026-05-17,2026-05-17T13:18:57Z,Asociación Popular de Ahorros y Préstamos,57.75,61
